reference_date,location,horizon,model,target_end_date,truth,point,wis,mae,persistence_mae
2025-02-22,21,1,ensemble,2025-03-01,774.0,803.0,60.30782608695652,29.0,429.0
2025-02-22,21,1,baseline,2025-03-01,774.0,1025.0,173.95043478260868,251.0,429.0
2025-02-22,21,2,ensemble,2025-03-08,633.0,703.0,65.75869565217393,70.0,570.0
2025-02-22,21,2,baseline,2025-03-08,633.0,1025.0,283.1926086956521,392.0,570.0
2025-02-22,21,3,ensemble,2025-03-15,494.0,614.0,83.04565217391306,120.0,709.0
2025-02-22,21,3,baseline,2025-03-15,494.0,1025.0,404.3147826086956,531.0,709.0
2025-02-22,22,1,ensemble,2025-03-01,359.0,224.0,83.19347826086955,135.0,28.0
2025-02-22,22,1,baseline,2025-03-01,359.0,293.0,39.52347826086957,66.0,28.0
2025-02-22,22,2,ensemble,2025-03-08,398.0,199.0,131.24739130434781,199.0,11.0
2025-02-22,22,2,baseline,2025-03-08,398.0,293.0,61.736956521739145,105.0,11.0
2025-02-22,22,3,ensemble,2025-03-15,327.0,172.0,93.62391304347825,155.0,60.0
2025-02-22,22,3,baseline,2025-03-15,327.0,293.0,24.007826086956523,34.0,60.0
2025-02-22,23,1,ensemble,2025-03-01,208.0,211.0,14.834347826086955,3.0,62.0
2025-02-22,23,1,baseline,2025-03-01,208.0,259.0,34.46521739130434,51.0,62.0
2025-02-22,23,2,ensemble,2025-03-08,200.0,184.0,16.525217391304352,16.0,70.0
2025-02-22,23,2,baseline,2025-03-08,200.0,259.0,38.4708695652174,59.0,70.0
2025-02-22,23,3,ensemble,2025-03-15,115.0,151.0,25.10347826086957,36.0,155.0
2025-02-22,23,3,baseline,2025-03-15,115.0,259.0,116.53391304347826,144.0,155.0
2025-02-22,24,1,ensemble,2025-03-01,548.0,722.0,94.27956521739128,174.0,533.0
2025-02-22,24,1,baseline,2025-03-01,548.0,914.0,313.86782608695654,366.0,533.0
2025-02-22,24,2,ensemble,2025-03-08,379.0,631.0,155.19869565217394,252.0,702.0
2025-02-22,24,2,baseline,2025-03-08,379.0,914.0,471.91826086956524,535.0,702.0
2025-02-22,24,3,ensemble,2025-03-15,291.0,562.0,159.1895652173913,271.0,790.0
2025-02-22,24,3,baseline,2025-03-15,291.0,914.0,550.2265217391305,623.0,790.0
2025-02-22,25,1,ensemble,2025-03-01,1068.0,822.0,126.67782608695653,246.0,380.0
2025-02-22,25,1,baseline,2025-03-01,1068.0,1109.0,28.081739130434784,41.0,380.0
2025-02-22,25,2,ensemble,2025-03-08,744.0,702.0,55.823913043478264,42.0,704.0
2025-02-22,25,2,baseline,2025-03-08,744.0,1109.0,250.81913043478266,365.0,704.0
2025-02-22,25,3,ensemble,2025-03-15,416.0,626.0,104.65913043478263,210.0,1032.0
2025-02-22,25,3,baseline,2025-03-15,416.0,1109.0,554.554347826087,693.0,1032.0
2025-02-22,26,1,ensemble,2025-03-01,1383.0,1100.0,142.3478260869565,283.0,129.0
2025-02-22,26,1,baseline,2025-03-01,1383.0,1320.0,39.54347826086957,63.0,129.0
2025-02-22,26,2,ensemble,2025-03-08,979.0,1002.0,85.27565217391304,23.0,533.0
2025-02-22,26,2,baseline,2025-03-08,979.0,1320.0,218.9095652173913,341.0,533.0
2025-02-22,26,3,ensemble,2025-03-15,715.0,857.0,109.60739130434781,142.0,797.0
2025-02-22,26,3,baseline,2025-03-15,715.0,1320.0,444.4960869565217,605.0,797.0
2025-02-22,27,1,ensemble,2025-03-01,279.0,303.0,33.11869565217391,24.0,207.0
2025-02-22,27,1,baseline,2025-03-01,279.0,470.0,138.06434782608696,191.0,207.0
2025-02-22,27,2,ensemble,2025-03-08,195.0,259.0,38.83608695652175,64.0,291.0
2025-02-22,27,2,baseline,2025-03-08,195.0,470.0,201.34217391304352,275.0,291.0
2025-02-22,27,3,ensemble,2025-03-15,158.0,241.0,43.42173913043478,83.0,328.0
2025-02-22,27,3,baseline,2025-03-15,158.0,470.0,224.50391304347826,312.0,328.0
2025-02-22,28,1,ensemble,2025-03-01,158.0,194.0,19.66217391304348,36.0,107.0
2025-02-22,28,1,baseline,2025-03-01,158.0,247.0,57.8295652173913,89.0,107.0
2025-02-22,28,2,ensemble,2025-03-08,172.0,180.0,16.67739130434783,8.0,93.0
2025-02-22,28,2,baseline,2025-03-08,172.0,247.0,44.36347826086957,75.0,93.0
2025-02-22,28,3,ensemble,2025-03-15,190.0,163.0,20.38913043478261,27.0,75.0
2025-02-22,28,3,baseline,2025-03-15,190.0,247.0,31.997391304347833,57.0,75.0
2025-02-22,29,1,ensemble,2025-03-01,861.0,731.0,73.70782608695652,130.0,551.0
2025-02-22,29,1,baseline,2025-03-01,861.0,913.0,33.313043478260866,52.0,551.0
2025-02-22,29,2,ensemble,2025-03-08,692.0,630.0,55.86956521739131,62.0,720.0
2025-02-22,29,2,baseline,2025-03-08,692.0,913.0,135.82739130434783,221.0,720.0
2025-02-22,29,3,ensemble,2025-03-15,440.0,574.0,76.59478260869565,134.0,972.0
2025-02-22,29,3,baseline,2025-03-15,440.0,913.0,333.6921739130435,473.0,972.0
2025-02-22,30,1,ensemble,2025-03-01,186.0,100.0,54.80391304347826,86.0,37.0
2025-02-22,30,1,baseline,2025-03-01,186.0,121.0,48.78,65.0,37.0
2025-02-22,30,2,ensemble,2025-03-08,151.0,89.0,34.52869565217391,62.0,2.0
2025-02-22,30,2,baseline,2025-03-08,151.0,121.0,17.02869565217391,30.0,2.0
2025-02-22,30,3,ensemble,2025-03-15,118.0,76.0,21.61652173913044,42.0,31.0
2025-02-22,30,3,baseline,2025-03-15,118.0,121.0,5.810000000000001,3.0,31.0
2025-02-22,31,1,ensemble,2025-03-01,197.0,245.0,25.016086956521743,48.0,114.0
2025-02-22,31,1,baseline,2025-03-01,197.0,300.0,82.83391304347825,103.0,114.0
2025-02-22,31,2,ensemble,2025-03-08,153.0,218.0,35.55304347826087,65.0,158.0
2025-02-22,31,2,baseline,2025-03-08,153.0,300.0,121.48217391304351,147.0,158.0
2025-02-22,31,3,ensemble,2025-03-15,80.0,186.0,65.4682608695652,106.0,231.0
2025-02-22,31,3,baseline,2025-03-15,80.0,300.0,190.4604347826088,220.0,231.0
2025-02-22,32,1,ensemble,2025-03-01,97.0,106.0,9.231304347826086,9.0,50.0
2025-02-22,32,1,baseline,2025-03-01,97.0,139.0,24.897826086956524,42.0,50.0
2025-02-22,32,2,ensemble,2025-03-08,79.0,92.0,10.913478260869566,13.0,68.0
2025-02-22,32,2,baseline,2025-03-08,79.0,139.0,34.38956521739131,60.0,68.0
2025-02-22,32,3,ensemble,2025-03-15,88.0,80.0,9.625217391304348,8.0,59.0
2025-02-22,32,3,baseline,2025-03-15,88.0,139.0,28.532173913043483,51.0,59.0
2025-02-22,33,1,ensemble,2025-03-01,190.0,90.0,74.24391304347826,100.0,15.0
2025-02-22,33,1,baseline,2025-03-01,190.0,107.0,67.71130434782609,83.0,15.0
2025-02-22,33,2,ensemble,2025-03-08,145.0,80.0,38.09173913043478,65.0,60.0
2025-02-22,33,2,baseline,2025-03-08,145.0,107.0,23.995652173913047,38.0,60.0
2025-02-22,33,3,ensemble,2025-03-15,79.0,70.0,8.730000000000002,9.0,126.0
2025-02-22,33,3,baseline,2025-03-15,79.0,107.0,16.04173913043478,28.0,126.0
2025-02-22,34,1,ensemble,2025-03-01,938.0,1166.0,124.35000000000001,228.0,579.0
2025-02-22,34,1,baseline,2025-03-01,938.0,1517.0,454.1747826086956,579.0,579.0
2025-02-22,34,2,ensemble,2025-03-08,630.0,1022.0,217.75913043478258,392.0,887.0
2025-02-22,34,2,baseline,2025-03-08,630.0,1517.0,733.551304347826,887.0,887.0
2025-02-22,34,3,ensemble,2025-03-15,465.0,883.0,241.21217391304347,418.0,1052.0
2025-02-22,34,3,baseline,2025-03-15,465.0,1517.0,875.4008695652172,1052.0,1052.0
2025-02-22,35,1,ensemble,2025-03-01,184.0,105.0,50.693913043478275,79.0,64.0
2025-02-22,35,1,baseline,2025-03-01,184.0,130.0,32.85347826086957,54.0,64.0
2025-02-22,35,2,ensemble,2025-03-08,178.0,85.0,58.46739130434783,93.0,70.0
2025-02-22,35,2,baseline,2025-03-08,178.0,130.0,27.496521739130444,48.0,70.0
2025-02-22,35,3,ensemble,2025-03-15,146.0,72.0,41.58608695652175,74.0,102.0
2025-02-22,35,3,baseline,2025-03-15,146.0,130.0,13.907826086956522,16.0,102.0
2025-02-22,36,1,ensemble,2025-03-01,1617.0,1738.0,138.91434782608695,121.0,882.0
2025-02-22,36,1,baseline,2025-03-01,1617.0,2260.0,462.29173913043485,643.0,882.0
2025-02-22,36,2,ensemble,2025-03-08,1282.0,1575.0,167.1113043478261,293.0,1217.0
2025-02-22,36,2,baseline,2025-03-08,1282.0,2260.0,739.1034782608695,978.0,1217.0
2025-02-22,36,3,ensemble,2025-03-15,1109.0,1336.0,162.5113043478261,227.0,1390.0
2025-02-22,36,3,baseline,2025-03-15,1109.0,2260.0,875.1282608695652,1151.0,1390.0
2025-02-22,37,1,ensemble,2025-03-01,917.0,1098.0,106.93434782608695,181.0,773.0
2025-02-22,37,1,baseline,2025-03-01,917.0,1523.0,476.61260869565234,606.0,773.0
2025-02-22,37,2,ensemble,2025-03-08,821.0,894.0,85.36695652173913,73.0,869.0
2025-02-22,37,2,baseline,2025-03-08,821.0,1523.0,540.1134782608696,702.0,869.0
2025-02-22,37,3,ensemble,2025-03-15,665.0,787.0,94.83826086956523,122.0,1025.0
2025-02-22,37,3,baseline,2025-03-15,665.0,1523.0,668.7882608695653,858.0,1025.0
2025-02-22,38,1,ensemble,2025-03-01,47.0,62.0,8.182173913043478,15.0,38.0
2025-02-22,38,1,baseline,2025-03-01,47.0,79.0,21.441739130434787,32.0,38.0
2025-02-22,38,2,ensemble,2025-03-08,31.0,55.0,13.826086956521737,24.0,54.0
2025-02-22,38,2,baseline,2025-03-08,31.0,79.0,34.28521739130434,48.0,54.0
2025-02-22,38,3,ensemble,2025-03-15,36.0,54.0,9.368260869565217,18.0,49.0
2025-02-22,38,3,baseline,2025-03-15,36.0,79.0,28.095652173913034,43.0,49.0
2025-02-22,39,1,ensemble,2025-03-01,2540.0,2924.0,211.9004347826087,384.0,989.0
2025-02-22,39,1,baseline,2025-03-01,2540.0,3307.0,602.0386956521739,767.0,989.0
2025-02-22,39,2,ensemble,2025-03-08,1882.0,2510.0,336.0813043478261,628.0,1647.0
2025-02-22,39,2,baseline,2025-03-08,1882.0,3307.0,1225.1060869565215,1425.0,1647.0
2025-02-22,39,3,ensemble,2025-03-15,1321.0,2270.0,539.2421739130435,949.0,2208.0
2025-02-22,39,3,baseline,2025-03-15,1321.0,3307.0,1755.540869565218,1986.0,2208.0
2025-02-22,40,1,ensemble,2025-03-01,334.0,386.0,35.60521739130434,52.0,452.0
2025-02-22,40,1,baseline,2025-03-01,334.0,504.0,111.38391304347826,170.0,452.0
2025-02-22,40,2,ensemble,2025-03-08,221.0,304.0,47.11217391304348,83.0,565.0
2025-02-22,40,2,baseline,2025-03-08,221.0,504.0,187.33869565217395,283.0,565.0
2025-02-22,40,3,ensemble,2025-03-15,143.0,244.0,61.45,101.0,643.0
2025-02-22,40,3,baseline,2025-03-15,143.0,504.0,239.15913043478264,361.0,643.0
2025-02-22,41,1,ensemble,2025-03-01,321.0,334.0,23.963478260869564,13.0,179.0
2025-02-22,41,1,baseline,2025-03-01,321.0,448.0,85.48391304347827,127.0,179.0
2025-02-22,41,2,ensemble,2025-03-08,207.0,285.0,41.00956521739131,78.0,293.0
2025-02-22,41,2,baseline,2025-03-08,207.0,448.0,166.07304347826087,241.0,293.0
2025-02-22,41,3,ensemble,2025-03-15,184.0,254.0,38.85434782608696,70.0,316.0
2025-02-22,41,3,baseline,2025-03-15,184.0,448.0,178.0369565217391,264.0,316.0
2025-02-22,42,1,ensemble,2025-03-01,3019.0,3367.0,258.9608695652174,348.0,1299.0
2025-02-22,42,1,baseline,2025-03-01,3019.0,4290.0,1080.0069565217393,1271.0,1299.0
2025-02-22,42,2,ensemble,2025-03-08,2356.0,3140.0,409.7278260869566,784.0,1962.0
2025-02-22,42,2,baseline,2025-03-08,2356.0,4290.0,1704.3886956521737,1934.0,1962.0
2025-02-22,42,3,ensemble,2025-03-15,1618.0,3025.0,649.6469565217393,1407.0,2700.0
2025-02-22,42,3,baseline,2025-03-15,1618.0,4290.0,2407.862173913043,2672.0,2700.0
2025-02-22,44,1,ensemble,2025-03-01,107.0,130.0,13.83869565217391,23.0,73.0
2025-02-22,44,1,baseline,2025-03-01,107.0,170.0,51.351304347826094,63.0,73.0
2025-02-22,44,2,ensemble,2025-03-08,65.0,111.0,27.15521739130435,46.0,115.0
2025-02-22,44,2,baseline,2025-03-08,65.0,170.0,90.68347826086956,105.0,115.0
2025-02-22,44,3,ensemble,2025-03-15,68.0,95.0,15.719130434782608,27.0,112.0
2025-02-22,44,3,baseline,2025-03-15,68.0,170.0,85.70521739130434,102.0,112.0
2025-02-22,45,1,ensemble,2025-03-01,442.0,506.0,45.50913043478261,64.0,248.0
2025-02-22,45,1,baseline,2025-03-01,442.0,686.0,174.91000000000003,244.0,248.0
2025-02-22,45,2,ensemble,2025-03-08,408.0,424.0,40.280869565217394,16.0,282.0
2025-02-22,45,2,baseline,2025-03-08,408.0,686.0,190.75869565217386,278.0,282.0
2025-02-22,45,3,ensemble,2025-03-15,269.0,368.0,61.193913043478254,99.0,421.0
2025-02-22,45,3,baseline,2025-03-15,269.0,686.0,299.53521739130434,417.0,421.0
2025-02-22,46,1,ensemble,2025-03-01,89.0,137.0,27.209999999999997,48.0,94.0
2025-02-22,46,1,baseline,2025-03-01,89.0,170.0,66.9704347826087,81.0,94.0
2025-02-22,46,2,ensemble,2025-03-08,53.0,122.0,42.461739130434786,69.0,130.0
2025-02-22,46,2,baseline,2025-03-08,53.0,170.0,99.63739130434784,117.0,130.0
2025-02-22,46,3,ensemble,2025-03-15,26.0,102.0,53.90260869565218,76.0,157.0
2025-02-22,46,3,baseline,2025-03-15,26.0,170.0,124.3121739130435,144.0,157.0
2025-02-22,47,1,ensemble,2025-03-01,526.0,534.0,36.06217391304347,8.0,173.0
2025-02-22,47,1,baseline,2025-03-01,526.0,670.0,90.39304347826086,144.0,173.0
2025-02-22,47,2,ensemble,2025-03-08,477.0,480.0,38.72826086956522,3.0,222.0
2025-02-22,47,2,baseline,2025-03-08,477.0,670.0,117.19391304347828,193.0,222.0
2025-02-22,47,3,ensemble,2025-03-15,461.0,427.0,42.69130434782609,34.0,238.0
2025-02-22,47,3,baseline,2025-03-15,461.0,670.0,122.68739130434783,209.0,238.0
2025-02-22,48,1,ensemble,2025-03-01,1528.0,1816.0,184.41739130434783,288.0,957.0
2025-02-22,48,1,baseline,2025-03-01,1528.0,2244.0,478.6804347826088,716.0,957.0
2025-02-22,48,2,ensemble,2025-03-08,1208.0,1716.0,259.72782608695655,508.0,1277.0
2025-02-22,48,2,baseline,2025-03-08,1208.0,2244.0,703.6143478260869,1036.0,1277.0
2025-02-22,48,3,ensemble,2025-03-15,905.0,1528.0,308.66782608695655,623.0,1580.0
2025-02-22,48,3,baseline,2025-03-15,905.0,2244.0,925.9308695652172,1339.0,1580.0
2025-02-22,49,1,ensemble,2025-03-01,123.0,155.0,17.629130434782613,32.0,78.0
2025-02-22,49,1,baseline,2025-03-01,123.0,201.0,57.67608695652175,78.0,78.0
2025-02-22,49,2,ensemble,2025-03-08,121.0,135.0,14.264347826086958,14.0,80.0
2025-02-22,49,2,baseline,2025-03-08,121.0,201.0,55.36260869565217,80.0,80.0
2025-02-22,49,3,ensemble,2025-03-15,102.0,121.0,14.878260869565217,19.0,99.0
2025-02-22,49,3,baseline,2025-03-15,102.0,201.0,68.33826086956523,99.0,99.0
2025-02-22,50,1,ensemble,2025-03-01,65.0,85.0,9.05695652173913,20.0,50.0
2025-02-22,50,1,baseline,2025-03-01,65.0,98.0,24.43739130434783,33.0,50.0
2025-02-22,50,2,ensemble,2025-03-08,43.0,72.0,15.775652173913043,29.0,72.0
2025-02-22,50,2,baseline,2025-03-08,43.0,98.0,43.85565217391305,55.0,72.0
2025-02-22,50,3,ensemble,2025-03-15,32.0,61.0,17.579999999999995,29.0,83.0
2025-02-22,50,3,baseline,2025-03-15,32.0,98.0,53.286956521739135,66.0,83.0
2025-02-22,51,1,ensemble,2025-03-01,714.0,921.0,95.30739130434783,207.0,476.0
2025-02-22,51,1,baseline,2025-03-01,714.0,1077.0,280.80304347826086,363.0,476.0
2025-02-22,51,2,ensemble,2025-03-08,556.0,824.0,135.2013043478261,268.0,634.0
2025-02-22,51,2,baseline,2025-03-08,556.0,1077.0,420.82782608695646,521.0,634.0
2025-02-22,51,3,ensemble,2025-03-15,514.0,699.0,108.31000000000003,185.0,676.0
2025-02-22,51,3,baseline,2025-03-15,514.0,1077.0,447.5730434782609,563.0,676.0
2025-02-22,53,1,ensemble,2025-03-01,422.0,457.0,35.824347826086964,35.0,237.0
2025-02-22,53,1,baseline,2025-03-01,422.0,583.0,107.84782608695654,161.0,237.0
2025-02-22,53,2,ensemble,2025-03-08,241.0,392.0,79.52652173913043,151.0,418.0
2025-02-22,53,2,baseline,2025-03-08,241.0,583.0,255.70043478260865,342.0,418.0
2025-02-22,53,3,ensemble,2025-03-15,191.0,339.0,84.10000000000002,148.0,468.0
2025-02-22,53,3,baseline,2025-03-15,191.0,583.0,292.2991304347826,392.0,468.0
2025-02-22,54,1,ensemble,2025-03-01,511.0,503.0,35.040000000000006,8.0,106.0
2025-02-22,54,1,baseline,2025-03-01,511.0,614.0,70.3295652173913,103.0,106.0
2025-02-22,54,2,ensemble,2025-03-08,456.0,453.0,38.622608695652175,3.0,161.0
2025-02-22,54,2,baseline,2025-03-08,456.0,614.0,111.90956521739129,158.0,161.0
2025-02-22,54,3,ensemble,2025-03-15,347.0,418.0,48.676086956521736,71.0,270.0
2025-02-22,54,3,baseline,2025-03-15,347.0,614.0,211.70869565217393,267.0,270.0
2025-02-22,55,1,ensemble,2025-03-01,781.0,818.0,47.949999999999996,37.0,278.0
2025-02-22,55,1,baseline,2025-03-01,781.0,1030.0,189.0052173913043,249.0,278.0
2025-02-22,55,2,ensemble,2025-03-08,501.0,724.0,126.23260869565217,223.0,558.0
2025-02-22,55,2,baseline,2025-03-08,501.0,1030.0,455.33521739130424,529.0,558.0
2025-02-22,55,3,ensemble,2025-03-15,326.0,603.0,156.6291304347826,277.0,733.0
2025-02-22,55,3,baseline,2025-03-15,326.0,1030.0,618.4878260869566,704.0,733.0
2025-02-22,56,1,ensemble,2025-03-01,46.0,54.0,5.769565217391306,8.0,26.0
2025-02-22,56,1,baseline,2025-03-01,46.0,70.0,14.666086956521744,24.0,26.0
2025-02-22,56,2,ensemble,2025-03-08,39.0,49.0,7.720434782608694,10.0,33.0
2025-02-22,56,2,baseline,2025-03-08,39.0,70.0,18.592173913043478,31.0,33.0
2025-02-22,56,3,ensemble,2025-03-15,44.0,48.0,6.648260869565219,4.0,28.0
2025-02-22,56,3,baseline,2025-03-15,44.0,70.0,14.460869565217392,26.0,28.0
2025-03-01,01,1,ensemble,2025-03-08,315.0,203.0,66.37043478260868,112.0,32.0
2025-03-01,01,1,baseline,2025-03-08,315.0,274.0,25.369565217391305,41.0,32.0
2025-03-01,01,2,ensemble,2025-03-15,273.0,163.0,62.52565217391305,110.0,10.0
2025-03-01,01,2,baseline,2025-03-15,273.0,274.0,16.248260869565218,1.0,10.0
2025-03-01,01,3,ensemble,2025-03-22,193.0,128.0,37.10782608695653,65.0,90.0
2025-03-01,01,3,baseline,2025-03-22,193.0,274.0,46.083043478260876,81.0,90.0
2025-03-01,02,1,ensemble,2025-03-08,58.0,38.0,11.07913043478261,20.0,9.0
2025-03-01,02,1,baseline,2025-03-08,58.0,46.0,7.179130434782609,12.0,9.0
2025-03-01,02,2,ensemble,2025-03-15,32.0,34.0,4.067826086956522,2.0,17.0
2025-03-01,02,2,baseline,2025-03-15,32.0,46.0,8.109565217391303,14.0,17.0
2025-03-01,02,3,ensemble,2025-03-22,23.0,31.0,4.6521739130434785,8.0,26.0
2025-03-01,02,3,baseline,2025-03-22,23.0,46.0,13.790000000000003,23.0,26.0
2025-03-01,04,1,ensemble,2025-03-08,468.0,542.0,54.2804347826087,74.0,152.0
2025-03-01,04,1,baseline,2025-03-08,468.0,662.0,117.95782608695654,194.0,152.0
2025-03-01,04,2,ensemble,2025-03-15,359.0,455.0,62.76391304347827,96.0,261.0
2025-03-01,04,2,baseline,2025-03-15,359.0,662.0,182.93652173913048,303.0,261.0
2025-03-01,04,3,ensemble,2025-03-22,307.0,379.0,58.89304347826088,72.0,313.0
2025-03-01,04,3,baseline,2025-03-22,307.0,662.0,209.19260869565218,355.0,313.0
2025-03-01,05,1,ensemble,2025-03-08,325.0,154.0,101.97130434782609,171.0,29.0
2025-03-01,05,1,baseline,2025-03-08,325.0,215.0,70.85434782608696,110.0,29.0
2025-03-01,05,2,ensemble,2025-03-15,229.0,142.0,48.692608695652176,87.0,125.0
2025-03-01,05,2,baseline,2025-03-15,229.0,215.0,15.539565217391303,14.0,125.0
2025-03-01,05,3,ensemble,2025-03-22,164.0,117.0,26.282608695652176,47.0,190.0
2025-03-01,05,3,baseline,2025-03-22,164.0,215.0,29.767826086956525,51.0,190.0
2025-03-01,06,1,ensemble,2025-03-08,1041.0,1346.0,174.75956521739133,305.0,906.0
2025-03-01,06,1,baseline,2025-03-08,1041.0,1937.0,600.4647826086956,896.0,906.0
2025-03-01,06,2,ensemble,2025-03-15,959.0,1147.0,133.17260869565217,188.0,988.0
2025-03-01,06,2,baseline,2025-03-15,959.0,1937.0,620.6147826086957,978.0,988.0
2025-03-01,06,3,ensemble,2025-03-22,689.0,823.0,121.4104347826087,134.0,1258.0
2025-03-01,06,3,baseline,2025-03-22,689.0,1937.0,809.8482608695653,1248.0,1258.0
2025-03-01,08,1,ensemble,2025-03-08,311.0,335.0,23.880434782608695,24.0,170.0
2025-03-01,08,1,baseline,2025-03-08,311.0,443.0,88.01217391304348,132.0,170.0
2025-03-01,08,2,ensemble,2025-03-15,215.0,294.0,41.77956521739131,79.0,266.0
2025-03-01,08,2,baseline,2025-03-15,215.0,443.0,159.75478260869565,228.0,266.0
2025-03-01,08,3,ensemble,2025-03-22,162.0,220.0,35.79217391304348,58.0,319.0
2025-03-01,08,3,baseline,2025-03-22,162.0,443.0,196.5860869565217,281.0,319.0
2025-03-01,09,1,ensemble,2025-03-08,187.0,268.0,44.6991304347826,81.0,177.0
2025-03-01,09,1,baseline,2025-03-08,187.0,364.0,132.1460869565217,177.0,177.0
2025-03-01,09,2,ensemble,2025-03-15,147.0,238.0,46.49086956521738,91.0,217.0
2025-03-01,09,2,baseline,2025-03-15,147.0,364.0,161.82000000000002,217.0,217.0
2025-03-01,09,3,ensemble,2025-03-22,118.0,205.0,43.51782608695653,87.0,246.0
2025-03-01,09,3,baseline,2025-03-22,118.0,364.0,182.43782608695656,246.0,246.0
2025-03-01,10,1,ensemble,2025-03-08,55.0,74.0,10.632173913043477,19.0,45.0
2025-03-01,10,1,baseline,2025-03-08,55.0,100.0,31.13478260869565,45.0,45.0
2025-03-01,10,2,ensemble,2025-03-15,45.0,69.0,12.127391304347828,24.0,55.0
2025-03-01,10,2,baseline,2025-03-15,45.0,100.0,36.477391304347826,55.0,55.0
2025-03-01,10,3,ensemble,2025-03-22,33.0,52.0,10.826956521739131,19.0,67.0
2025-03-01,10,3,baseline,2025-03-22,33.0,100.0,44.05391304347825,67.0,67.0
2025-03-01,11,1,ensemble,2025-03-08,103.0,41.0,43.01130434782609,62.0,31.0
2025-03-01,11,1,baseline,2025-03-08,103.0,50.0,38.42,53.0,31.0
2025-03-01,11,2,ensemble,2025-03-15,81.0,36.0,26.210869565217394,45.0,9.0
2025-03-01,11,2,baseline,2025-03-15,81.0,50.0,19.333478260869562,31.0,9.0
2025-03-01,11,3,ensemble,2025-03-22,64.0,25.0,20.22826086956522,39.0,8.0
2025-03-01,11,3,baseline,2025-03-22,64.0,50.0,8.411739130434784,14.0,8.0
2025-03-01,12,1,ensemble,2025-03-08,1243.0,1013.0,137.47478260869565,230.0,739.0
2025-03-01,12,1,baseline,2025-03-08,1243.0,1354.0,68.38391304347826,111.0,739.0
2025-03-01,12,2,ensemble,2025-03-15,1072.0,885.0,118.67130434782607,187.0,910.0
2025-03-01,12,2,baseline,2025-03-15,1072.0,1354.0,162.23652173913047,282.0,910.0
2025-03-01,12,3,ensemble,2025-03-22,920.0,709.0,135.66695652173914,211.0,1062.0
2025-03-01,12,3,baseline,2025-03-22,920.0,1354.0,252.00130434782608,434.0,1062.0
2025-03-01,13,1,ensemble,2025-03-08,396.0,244.0,78.14304347826088,152.0,54.0
2025-03-01,13,1,baseline,2025-03-08,396.0,329.0,41.68260869565217,67.0,54.0
2025-03-01,13,2,ensemble,2025-03-15,365.0,192.0,103.6430434782609,173.0,85.0
2025-03-01,13,2,baseline,2025-03-15,365.0,329.0,33.20521739130435,36.0,85.0
2025-03-01,13,3,ensemble,2025-03-22,235.0,123.0,59.753043478260885,112.0,215.0
2025-03-01,13,3,baseline,2025-03-22,235.0,329.0,58.245217391304365,94.0,215.0
2025-03-01,15,1,ensemble,2025-03-08,63.0,58.0,5.038260869565218,5.0,23.0
2025-03-01,15,1,baseline,2025-03-08,63.0,71.0,4.422608695652174,8.0,23.0
2025-03-01,15,2,ensemble,2025-03-15,56.0,52.0,5.696956521739129,4.0,30.0
2025-03-01,15,2,baseline,2025-03-15,56.0,71.0,8.482608695652173,15.0,30.0
2025-03-01,15,3,ensemble,2025-03-22,42.0,48.0,5.868695652173914,6.0,44.0
2025-03-01,15,3,baseline,2025-03-22,42.0,71.0,18.492173913043477,29.0,44.0
2025-03-01,16,1,ensemble,2025-03-08,90.0,160.0,31.234347826086957,70.0,60.0
2025-03-01,16,1,baseline,2025-03-08,90.0,181.0,61.66434782608695,91.0,60.0
2025-03-01,16,2,ensemble,2025-03-15,99.0,124.0,16.342608695652174,25.0,51.0
2025-03-01,16,2,baseline,2025-03-15,99.0,181.0,51.01391304347827,82.0,51.0
2025-03-01,16,3,ensemble,2025-03-22,83.0,109.0,17.512608695652176,26.0,67.0
2025-03-01,16,3,baseline,2025-03-22,83.0,181.0,60.130434782608695,98.0,67.0
2025-03-01,17,1,ensemble,2025-03-08,956.0,1161.0,115.32304347826084,205.0,717.0
2025-03-01,17,1,baseline,2025-03-08,956.0,1551.0,461.35434782608695,595.0,717.0
2025-03-01,17,2,ensemble,2025-03-15,695.0,1022.0,171.55999999999997,327.0,978.0
