model,reference_date,location,horizon,target_end_date,truth,point,wis,mae,persistence_mae
ensemble,2024-02-10,08,2,2024-02-24,129.0,127.93490312165892,13.290354633114513,1.0650968783410804,67.0
ensemble,2024-02-10,08,3,2024-03-02,93.0,114.6,16.635728477495675,21.599999999999994,103.0
ensemble,2024-02-10,09,1,2024-02-17,119.0,83.72399999999999,18.623509077748036,35.27600000000001,8.0
ensemble,2024-02-10,09,2,2024-02-24,173.0,76.35144018083297,62.13120981155333,96.64855981916703,62.0
ensemble,2024-02-10,09,3,2024-03-02,213.0,62.733568966309846,106.7659990573968,150.26643103369014,102.0
ensemble,2024-02-10,10,1,2024-02-17,36.0,17.0,12.061625722971574,19.0,11.0
ensemble,2024-02-10,10,2,2024-02-24,24.0,14.604072140232743,4.75924215857597,9.395927859767257,1.0
ensemble,2024-02-10,10,3,2024-03-02,33.0,13.3,11.978377004150033,19.7,8.0
ensemble,2024-02-10,11,1,2024-02-17,19.0,17.0,2.237164549403375,2.0,1.0
ensemble,2024-02-10,11,2,2024-02-24,18.0,12.515,2.902834636376547,5.484999999999999,2.0
ensemble,2024-02-10,11,3,2024-03-02,15.0,11.0,2.5666569112384403,4.0,5.0
ensemble,2024-02-10,12,1,2024-02-17,678.0,553.84820970736,68.92342797832002,124.15179029264004,33.0
ensemble,2024-02-10,12,2,2024-02-24,625.0,510.96,65.5426385494522,114.04000000000002,86.0
ensemble,2024-02-10,12,3,2024-03-02,538.0,436.9130346009027,60.24032440779678,101.08696539909732,173.0
ensemble,2024-02-10,13,1,2024-02-17,259.0,264.0,23.409387538088048,5.0,95.0
ensemble,2024-02-10,13,2,2024-02-24,188.0,239.0,33.73894090844242,51.0,166.0
ensemble,2024-02-10,13,3,2024-03-02,202.0,205.72,27.09651789796543,3.719999999999999,152.0
ensemble,2024-02-10,15,1,2024-02-17,10.0,8.885499999999999,1.6710466221734956,1.1145000000000014,5.0
ensemble,2024-02-10,15,2,2024-02-24,14.0,7.1,3.127179419459474,6.9,9.0
ensemble,2024-02-10,15,3,2024-03-02,16.0,6.4,4.165760290310731,9.6,11.0
ensemble,2024-02-10,16,1,2024-02-17,59.0,50.175,6.812702184447542,8.825000000000003,12.0
ensemble,2024-02-10,16,2,2024-02-24,90.0,46.538,26.8329730446381,43.462,19.0
ensemble,2024-02-10,16,3,2024-03-02,61.0,44.63029593539287,10.89075189647606,16.369704064607127,10.0
ensemble,2024-02-10,17,1,2024-02-17,262.0,217.5925,24.780596786453028,44.4075,10.0
ensemble,2024-02-10,17,2,2024-02-24,299.0,209.89377877403857,47.94720719633055,89.10622122596143,27.0
ensemble,2024-02-10,17,3,2024-03-02,331.0,186.5,82.06567947384569,144.5,59.0
ensemble,2024-02-10,18,1,2024-02-17,349.0,324.1155,24.059274677032327,24.884500000000003,18.0
ensemble,2024-02-10,18,2,2024-02-24,346.0,279.34479169804086,37.600535449103184,66.65520830195914,21.0
ensemble,2024-02-10,18,3,2024-03-02,323.0,233.5,43.52174541329744,89.5,44.0
ensemble,2024-02-10,19,1,2024-02-17,124.0,86.92736587297549,20.98676999393095,37.072634127024514,17.0
ensemble,2024-02-10,19,2,2024-02-24,157.0,81.74845647100463,48.2399268075253,75.25154352899537,50.0
ensemble,2024-02-10,19,3,2024-03-02,180.0,79.27439729881006,68.67259220633733,100.72560270118994,73.0
ensemble,2024-02-10,20,1,2024-02-17,175.0,89.21571139453371,60.443571150513336,85.78428860546629,18.0
ensemble,2024-02-10,20,2,2024-02-24,86.0,85.9,6.900569878170886,0.09999999999999432,71.0
ensemble,2024-02-10,20,3,2024-03-02,88.0,84.24260938167573,8.950687109523741,3.7573906183242656,69.0
ensemble,2024-02-10,21,1,2024-02-17,282.0,171.0,66.71886911440902,111.0,56.0
ensemble,2024-02-10,21,2,2024-02-24,281.0,146.44239377975464,77.61936549684503,134.55760622024536,55.0
ensemble,2024-02-10,21,3,2024-03-02,297.0,125.00000000000004,100.0266070628541,171.99999999999994,71.0
ensemble,2024-02-10,22,1,2024-02-17,85.0,92.5,9.348729178815576,7.5,36.0
ensemble,2024-02-10,22,2,2024-02-24,95.0,84.09,11.403944268472124,10.909999999999997,26.0
ensemble,2024-02-10,22,3,2024-03-02,78.0,81.0,11.265878622633366,3.0,43.0
ensemble,2024-02-10,23,1,2024-02-17,86.0,59.561875,15.19280754144425,26.438125,21.0
ensemble,2024-02-10,23,2,2024-02-24,69.0,54.409,8.560104980292888,14.591000000000001,4.0
ensemble,2024-02-10,23,3,2024-03-02,64.0,49.1905,8.691252926761033,14.8095,1.0
ensemble,2024-02-10,24,1,2024-02-17,123.0,76.0,28.43776201495633,47.0,10.0
ensemble,2024-02-10,24,2,2024-02-24,118.0,71.92756363725049,30.147979101069485,46.072436362749514,5.0
ensemble,2024-02-10,24,3,2024-03-02,176.0,49.091,84.43625987243875,126.90899999999999,63.0
ensemble,2024-02-10,25,1,2024-02-17,500.0,326.00000000000006,101.12630676046764,173.99999999999994,85.0
ensemble,2024-02-10,25,2,2024-02-24,438.0,276.0,81.7097906437548,162.0,23.0
ensemble,2024-02-10,25,3,2024-03-02,499.0,247.174,146.89470947272747,251.826,84.0
ensemble,2024-02-10,26,1,2024-02-17,671.0,393.5,179.02065383462516,277.5,250.0
ensemble,2024-02-10,26,2,2024-02-24,841.0,360.5,360.729042475564,480.5,420.0
ensemble,2024-02-10,26,3,2024-03-02,901.0,322.0299728588657,425.3033825639367,578.9700271411343,480.0
ensemble,2024-02-10,27,1,2024-02-17,173.0,119.50708922821562,25.76037655241958,53.49291077178438,23.0
ensemble,2024-02-10,27,2,2024-02-24,159.0,108.0,24.589149350726576,51.0,9.0
ensemble,2024-02-10,27,3,2024-03-02,182.0,100.0,44.05339511686271,82.0,32.0
ensemble,2024-02-10,28,1,2024-02-17,97.0,93.0,8.036216724543154,4.0,19.0
ensemble,2024-02-10,28,2,2024-02-24,57.0,82.89341525572254,12.950029547749232,25.893415255722545,59.0
ensemble,2024-02-10,28,3,2024-03-02,74.0,62.72111534288297,9.592150141390652,11.278884657117032,42.0
ensemble,2024-02-10,29,1,2024-02-17,354.0,237.34499506626943,61.83460520448465,116.65500493373057,51.0
ensemble,2024-02-10,29,2,2024-02-24,454.0,206.0552112158968,157.37894868589387,247.9447887841032,151.0
ensemble,2024-02-10,29,3,2024-03-02,444.0,182.44816204350684,167.61905591566682,261.55183795649316,141.0
ensemble,2024-02-10,30,1,2024-02-17,24.0,57.133658335393925,20.46804821104798,33.133658335393925,62.0
ensemble,2024-02-10,30,2,2024-02-24,22.0,47.46508805784186,14.055074682513526,25.46508805784186,64.0
ensemble,2024-02-10,30,3,2024-03-02,27.0,40.502755518577885,8.10607842730821,13.502755518577885,59.0
ensemble,2024-02-10,31,1,2024-02-17,56.0,42.0,7.686433146589084,14.0,9.0
ensemble,2024-02-10,31,2,2024-02-24,86.0,38.474,31.37472702537478,47.526,39.0
ensemble,2024-02-10,31,3,2024-03-02,96.0,38.967,39.80504375586183,57.033,49.0
ensemble,2024-02-10,32,1,2024-02-17,51.0,42.0,6.48035787448719,9.0,7.0
ensemble,2024-02-10,32,2,2024-02-24,43.0,33.0,6.691793421917727,10.0,15.0
ensemble,2024-02-10,32,3,2024-03-02,49.0,30.5,10.815895141240071,18.5,9.0
ensemble,2024-02-10,33,1,2024-02-17,41.0,28.5,6.050610707622701,12.5,4.0
ensemble,2024-02-10,33,2,2024-02-24,33.0,27.5,4.671765480490215,5.5,4.0
ensemble,2024-02-10,33,3,2024-03-02,39.0,28.28069117665291,6.229382794156626,10.719308823347092,2.0
ensemble,2024-02-10,34,1,2024-02-17,370.0,223.52975,91.58134675651935,146.47025,39.0
ensemble,2024-02-10,34,2,2024-02-24,297.0,189.6078295153145,60.56290289193671,107.3921704846855,34.0
ensemble,2024-02-10,34,3,2024-03-02,343.0,160.053131889114,119.915776129352,182.946868110886,12.0
ensemble,2024-02-10,35,1,2024-02-17,73.0,48.1,12.668100829468381,24.9,4.0
ensemble,2024-02-10,35,2,2024-02-24,60.0,43.03,10.129260574127063,16.97,17.0
ensemble,2024-02-10,35,3,2024-03-02,61.0,34.3515,13.361933547235985,26.6485,16.0
ensemble,2024-02-10,36,1,2024-02-17,790.0,494.39515856194186,178.86856866793875,295.60484143805814,20.0
ensemble,2024-02-10,36,2,2024-02-24,798.0,423.2754538756237,232.56657637507266,374.7245461243763,28.0
ensemble,2024-02-10,36,3,2024-03-02,773.0,363.8835664962511,254.62150090428239,409.1164335037489,3.0
ensemble,2024-02-10,37,1,2024-02-17,179.0,185.925,20.246941696170953,6.925000000000011,76.0
ensemble,2024-02-10,37,2,2024-02-24,160.0,175.3924690909078,24.11823147723132,15.39246909090781,95.0
ensemble,2024-02-10,37,3,2024-03-02,160.0,167.95,25.34341551968632,7.949999999999989,95.0
ensemble,2024-02-10,38,1,2024-02-17,29.0,27.621,2.4404096360448237,1.3790000000000013,11.0
ensemble,2024-02-10,38,2,2024-02-24,25.0,25.385178519115136,2.6788757062283217,0.38517851911513645,15.0
ensemble,2024-02-10,38,3,2024-03-02,22.0,22.950584543974404,2.8457038890951436,0.9505845439744043,18.0
ensemble,2024-02-10,39,1,2024-02-17,610.0,417.38744871353214,110.99944050151844,192.61255128646786,19.0
ensemble,2024-02-10,39,2,2024-02-24,662.0,368.73,187.8621120436207,293.27,71.0
ensemble,2024-02-10,39,3,2024-03-02,639.0,322.0,195.3876961437444,317.0,48.0
ensemble,2024-02-10,40,1,2024-02-17,391.0,379.827,25.21053758195101,11.173000000000002,30.0
ensemble,2024-02-10,40,2,2024-02-24,170.0,360.07500000000005,96.74339826526536,190.07500000000005,251.0
ensemble,2024-02-10,40,3,2024-03-02,179.0,323.845,71.84260850983783,144.84500000000003,242.0
ensemble,2024-02-10,41,1,2024-02-17,65.0,64.5,7.074007059133705,0.5,19.0
ensemble,2024-02-10,41,2,2024-02-24,89.0,57.35,16.37974178097136,31.65,5.0
ensemble,2024-02-10,41,3,2024-03-02,76.0,54.7,12.327914064871669,21.299999999999997,8.0
ensemble,2024-02-10,42,1,2024-02-17,499.0,347.3533966494749,80.43648001752766,151.64660335052508,43.0
ensemble,2024-02-10,42,2,2024-02-24,500.0,315.2708843321735,95.70334167261537,184.72911566782648,44.0
ensemble,2024-02-10,42,3,2024-03-02,544.0,278.2502420642112,149.8446273166115,265.7497579357888,88.0
ensemble,2024-02-10,44,1,2024-02-17,30.0,13.414103623479605,10.085045126654219,16.585896376520395,13.0
ensemble,2024-02-10,44,2,2024-02-24,35.0,10.853649454593658,15.271504047480352,24.146350545406342,18.0
ensemble,2024-02-10,44,3,2024-03-02,27.0,9.852,9.393779579810575,17.148,10.0
ensemble,2024-02-10,45,1,2024-02-17,130.0,122.00000000000004,12.827281298613853,7.999999999999957,45.0
ensemble,2024-02-10,45,2,2024-02-24,111.0,109.5325,13.581606908921811,1.4675000000000011,64.0
ensemble,2024-02-10,45,3,2024-03-02,107.0,93.431,15.620633970233088,13.569000000000003,68.0
ensemble,2024-02-10,46,1,2024-02-17,26.0,17.82914201263495,4.491212656459007,8.17085798736505,3.0
ensemble,2024-02-10,46,2,2024-02-24,42.0,16.000000000000004,15.711191616624136,25.999999999999996,19.0
ensemble,2024-02-10,46,3,2024-03-02,46.0,15.0,19.939801610818236,31.0,23.0
ensemble,2024-02-10,47,1,2024-02-17,195.0,156.5,21.132336815741787,38.5,28.0
ensemble,2024-02-10,47,2,2024-02-24,203.0,126.0,39.15793047637512,77.0,20.0
ensemble,2024-02-10,47,3,2024-03-02,237.0,100.89366912841795,74.44560543932073,136.10633087158203,14.0
ensemble,2024-02-10,48,1,2024-02-17,892.0,1064.579,103.40558420686122,172.57899999999995,458.0
ensemble,2024-02-10,48,2,2024-02-24,788.0,978.9995,111.21649293517022,190.9995,562.0
ensemble,2024-02-10,48,3,2024-03-02,655.0,901.6049520582576,134.72739370230605,246.6049520582576,695.0
ensemble,2024-02-10,49,1,2024-02-17,19.0,16.65339485120419,2.73585624908337,2.3466051487958097,9.0
ensemble,2024-02-10,49,2,2024-02-24,9.0,15.05265986919403,3.8528479028102147,6.052659869194031,19.0
ensemble,2024-02-10,49,3,2024-03-02,17.0,14.273058414459229,3.061932747405298,2.7269415855407715,11.0
ensemble,2024-02-10,50,1,2024-02-17,21.0,13.0,4.336173293246295,8.0,3.0
ensemble,2024-02-10,50,2,2024-02-24,26.0,11.95,8.446966917931931,14.05,8.0
ensemble,2024-02-10,50,3,2024-03-02,30.0,11.0,12.054350670223213,19.0,12.0
ensemble,2024-02-10,51,1,2024-02-17,202.0,137.0,35.14727968586017,65.0,12.0
ensemble,2024-02-10,51,2,2024-02-24,208.0,124.90429754777652,42.74662798403758,83.09570245222348,18.0
ensemble,2024-02-10,51,3,2024-03-02,215.0,120.60645262726148,49.66894055045587,94.39354737273852,25.0
ensemble,2024-02-10,53,1,2024-02-17,73.0,76.49999999999999,8.702225753305358,3.499999999999986,32.0
ensemble,2024-02-10,53,2,2024-02-24,99.0,71.93,14.783890448194489,27.069999999999993,6.0
ensemble,2024-02-10,53,3,2024-03-02,76.0,66.36699999999999,10.447423869045638,9.63300000000001,29.0
ensemble,2024-02-10,54,1,2024-02-17,184.0,92.51007524757496,63.09000139017464,91.48992475242504,57.0
ensemble,2024-02-10,54,2,2024-02-24,163.0,78.37881619138302,53.80492133369846,84.62118380861698,36.0
ensemble,2024-02-10,54,3,2024-03-02,181.0,67.63652250856066,75.77579335498395,113.36347749143934,54.0
ensemble,2024-02-10,55,1,2024-02-17,209.0,138.7355,35.56622579407455,70.2645,34.0
ensemble,2024-02-10,55,2,2024-02-24,213.0,127.0,44.1813609411462,86.0,38.0
ensemble,2024-02-10,55,3,2024-03-02,200.0,111.97477152015676,44.84584051384639,88.02522847984324,25.0
ensemble,2024-02-10,56,1,2024-02-17,44.0,26.8975,8.48569858227105,17.1025,4.0
ensemble,2024-02-10,56,2,2024-02-24,27.0,23.644,3.594235641766846,3.3560000000000016,13.0
ensemble,2024-02-10,56,3,2024-03-02,25.0,21.56038258335985,3.6636536331614864,3.43961741664015,15.0
ensemble,2024-02-17,01,1,2024-02-24,89.0,87.2,7.82198527111624,1.7999999999999972,23.0
ensemble,2024-02-17,01,2,2024-03-02,85.0,75.0,10.24931404596468,10.0,27.0
ensemble,2024-02-17,01,3,2024-03-09,78.0,77.03,10.869848453315466,0.9699999999999989,34.0
ensemble,2024-02-17,02,1,2024-02-24,4.0,10.0,3.282702161568087,6.0,7.0
ensemble,2024-02-17,02,2,2024-03-02,11.0,10.000000000000004,1.6851650819322257,0.9999999999999964,0.0
ensemble,2024-02-17,02,3,2024-03-09,5.0,10.0,2.8876317619621217,5.0,6.0
ensemble,2024-02-17,04,1,2024-02-24,204.0,114.26515960505284,47.301268520531266,89.73484039494716,16.0
ensemble,2024-02-17,04,2,2024-03-02,182.0,99.65,44.34836352247744,82.35,6.0
ensemble,2024-02-17,04,3,2024-03-09,126.0,79.39999999999998,26.983890285818603,46.60000000000002,62.0
ensemble,2024-02-17,05,1,2024-02-24,275.0,212.725,30.05279775803002,62.275000000000006,17.0
ensemble,2024-02-17,05,2,2024-03-02,278.0,197.21,43.610404123338306,80.78999999999999,14.0
ensemble,2024-02-17,05,3,2024-03-09,247.0,155.0,43.42699599882982,92.0,45.0
ensemble,2024-02-17,06,1,2024-02-24,300.0,300.0,28.489319761279656,0.0,111.0
ensemble,2024-02-17,06,2,2024-03-02,269.0,256.0,34.802340244417955,13.0,142.0
ensemble,2024-02-17,06,3,2024-03-09,207.0,234.0,46.09132744257437,27.0,204.0
ensemble,2024-02-17,08,1,2024-02-24,129.0,154.0,15.373916339078479,25.0,67.0
ensemble,2024-02-17,08,2,2024-03-02,93.0,141.46,24.164932934312837,48.46000000000001,103.0
ensemble,2024-02-17,08,3,2024-03-09,81.0,132.63,27.084920149117146,51.629999999999995,115.0
ensemble,2024-02-17,09,1,2024-02-24,173.0,116.39999999999998,30.224763006041165,56.60000000000002,31.0
ensemble,2024-02-17,09,2,2024-03-02,213.0,106.15,69.91275450975265,106.85,71.0
ensemble,2024-02-17,09,3,2024-03-09,165.0,95.36581286739968,37.12137919371814,69.63418713260032,23.0
ensemble,2024-02-17,10,1,2024-02-24,24.0,17.653595411884996,3.409161741778372,6.3464045881150035,1.0
ensemble,2024-02-17,10,2,2024-03-02,33.0,17.278,9.382825539671414,15.722000000000001,8.0
ensemble,2024-02-17,10,3,2024-03-09,26.0,14.62,6.167818810800326,11.38,1.0
ensemble,2024-02-17,11,1,2024-02-24,18.0,9.755333024440908,4.114490229967182,8.244666975559092,4.0
ensemble,2024-02-17,11,2,2024-03-02,15.0,8.157433343495697,3.3558013764871446,6.842566656504303,1.0
ensemble,2024-02-17,11,3,2024-03-09,36.0,7.051439824593297,18.470487774294412,28.948560175406705,22.0
ensemble,2024-02-17,12,1,2024-02-24,625.0,695.0,48.50062500986492,70.0,203.0
ensemble,2024-02-17,12,2,2024-03-02,538.0,669.0,74.9201077265985,131.0,290.0
ensemble,2024-02-17,12,3,2024-03-09,536.0,626.6800000000001,65.25203195223877,90.68000000000006,292.0
ensemble,2024-02-17,13,1,2024-02-24,188.0,232.15,28.305968700026153,44.150000000000006,120.0
ensemble,2024-02-17,13,2,2024-03-02,202.0,198.24,21.868270582530627,3.759999999999991,106.0
ensemble,2024-02-17,13,3,2024-03-09,156.0,160.7,22.986834260074346,4.699999999999989,152.0
ensemble,2024-02-17,15,1,2024-02-24,14.0,13.6,1.6909247298118946,0.40000000000000036,3.0
ensemble,2024-02-17,15,2,2024-03-02,16.0,13.0,2.19750473961092,3.0,1.0
ensemble,2024-02-17,15,3,2024-03-09,9.0,12.37,2.1631870363556165,3.369999999999999,8.0
ensemble,2024-02-17,16,1,2024-02-24,90.0,43.0,29.65904094611194,47.0,29.0
ensemble,2024-02-17,16,2,2024-03-02,61.0,38.25214454904389,11.966053334422517,22.74785545095611,0.0
ensemble,2024-02-17,16,3,2024-03-09,70.0,34.0,18.14173082929679,36.0,9.0
ensemble,2024-02-17,17,1,2024-02-24,299.0,209.0,49.286974609047085,90.0,49.0
ensemble,2024-02-17,17,2,2024-03-02,331.0,195.5,77.96996761394425,135.5,81.0
ensemble,2024-02-17,17,3,2024-03-09,269.0,179.9,46.56301788807241,89.1,19.0
ensemble,2024-02-17,18,1,2024-02-24,346.0,369.0,25.19686923765184,23.0,25.0
ensemble,2024-02-17,18,2,2024-03-02,323.0,327.545,25.830370593173306,4.545000000000016,48.0
ensemble,2024-02-17,18,3,2024-03-09,338.0,299.75,34.13053826556101,38.25,33.0
ensemble,2024-02-17,19,1,2024-02-24,157.0,99.66830251334984,33.97603350835927,57.33169748665016,45.0
ensemble,2024-02-17,19,2,2024-03-02,180.0,96.62,53.75502628855748,83.38,68.0
ensemble,2024-02-17,19,3,2024-03-09,178.0,88.245,56.07718184945627,89.755,66.0
ensemble,2024-02-17,20,1,2024-02-24,86.0,161.56688567022013,44.63855498616531,75.56688567022013,89.0
ensemble,2024-02-17,20,2,2024-03-02,88.0,149.05746859312055,35.89908606350681,61.05746859312055,87.0
ensemble,2024-02-17,20,3,2024-03-09,92.0,143.9130834154136,28.322326595575465,51.91308341541361,83.0
ensemble,2024-02-17,21,1,2024-02-24,281.0,238.59916305541992,25.694360260678486,42.40083694458008,3.0
ensemble,2024-02-17,21,2,2024-03-02,297.0,224.535,38.52036289225469,72.465,13.0
ensemble,2024-02-17,21,3,2024-03-09,194.0,199.880625766806,22.87353409776536,5.880625766805991,90.0
ensemble,2024-02-17,22,1,2024-02-24,95.0,54.0,25.468146436792857,41.0,2.0
ensemble,2024-02-17,22,2,2024-03-02,78.0,47.73403930664063,16.844846068929694,30.265960693359368,19.0
ensemble,2024-02-17,22,3,2024-03-09,55.0,42.0,8.833054190333481,13.0,42.0
ensemble,2024-02-17,23,1,2024-02-24,69.0,73.5,6.0492272550209805,4.5,8.0
ensemble,2024-02-17,23,2,2024-03-02,64.0,64.75,6.883419047838265,0.75,13.0
ensemble,2024-02-17,23,3,2024-03-09,50.0,59.6225,8.006958368868045,9.622500000000002,27.0
ensemble,2024-02-17,24,1,2024-02-24,118.0,78.6,22.151826076632766,39.400000000000006,7.0
ensemble,2024-02-17,24,2,2024-03-02,176.0,75.97999999999999,69.12120548367217,100.02000000000001,65.0
ensemble,2024-02-17,24,3,2024-03-09,175.0,63.0,76.35457761785139,112.0,64.0
ensemble,2024-02-17,25,1,2024-02-24,438.0,322.0,58.927140599016745,116.0,59.0
ensemble,2024-02-17,25,2,2024-03-02,499.0,287.8500000000001,123.84957441033792,211.14999999999992,120.0
ensemble,2024-02-17,25,3,2024-03-09,367.0,290.605,45.57294927318686,76.39499999999998,12.0
ensemble,2024-02-17,26,1,2024-02-24,841.0,586.0,144.46909003726384,255.0,251.0
ensemble,2024-02-17,26,2,2024-03-02,901.0,572.0,198.65737312694696,329.0,311.0
ensemble,2024-02-17,26,3,2024-03-09,781.0,528.0,138.87273616978743,253.0,191.0
ensemble,2024-02-17,27,1,2024-02-24,159.0,148.61906945705414,11.364680274452121,10.380930542945862,5.0
ensemble,2024-02-17,27,2,2024-03-02,182.0,137.14999999999998,23.535232030991903,44.85000000000002,18.0
ensemble,2024-02-17,27,3,2024-03-09,174.0,120.28284535175854,26.684688609358954,53.71715464824146,10.0
ensemble,2024-02-17,28,1,2024-02-24,57.0,52.594617766042376,6.223012604220755,4.405382233957624,32.0
ensemble,2024-02-17,28,2,2024-03-02,74.0,44.037296295166016,15.613234452771847,29.962703704833984,15.0
ensemble,2024-02-17,28,3,2024-03-09,63.0,40.0,12.279612067819404,23.0,26.0
ensemble,2024-02-17,29,1,2024-02-24,454.0,270.9049621650549,117.80331531418459,183.09503783494512,110.0
ensemble,2024-02-17,29,2,2024-03-02,444.0,239.88895473838835,122.14567732860581,204.11104526161165,100.0
ensemble,2024-02-17,29,3,2024-03-09,408.0,210.737059694574,114.3364797470331,197.262940305426,64.0
ensemble,2024-02-17,30,1,2024-02-24,22.0,51.607,17.88227913420968,29.607,60.0
ensemble,2024-02-17,30,2,2024-03-02,27.0,44.4,9.115898828198034,17.4,55.0
ensemble,2024-02-17,30,3,2024-03-09,28.0,45.8,7.273181800660813,17.799999999999997,54.0
ensemble,2024-02-17,31,1,2024-02-24,86.0,48.0,23.6201468652489,38.0,30.0
ensemble,2024-02-17,31,2,2024-03-02,96.0,46.11024284362793,32.07302350412981,49.88975715637207,40.0
ensemble,2024-02-17,31,3,2024-03-09,90.0,41.394299885258256,28.230283237508413,48.605700114741744,34.0
ensemble,2024-02-17,32,1,2024-02-24,43.0,25.48730188403744,9.979899550067131,17.51269811596256,8.0
ensemble,2024-02-17,32,2,2024-03-02,49.0,22.32,17.091528918333022,26.68,14.0
ensemble,2024-02-17,32,3,2024-03-09,43.0,20.08,13.940691766258194,22.92,8.0
ensemble,2024-02-17,33,1,2024-02-24,33.0,37.92943880718504,3.9826619431568533,4.9294388071850435,12.0
ensemble,2024-02-17,33,2,2024-03-02,39.0,36.0,4.575699523203873,3.0,6.0
ensemble,2024-02-17,33,3,2024-03-09,33.0,33.1,4.429277121827043,0.10000000000000142,12.0
ensemble,2024-02-17,34,1,2024-02-24,297.0,259.6,24.6424010960521,37.39999999999998,26.0
ensemble,2024-02-17,34,2,2024-03-02,343.0,230.5,58.17787154685195,112.5,20.0
ensemble,2024-02-17,34,3,2024-03-09,272.0,220.00000000000009,35.34367069119023,51.999999999999915,51.0
ensemble,2024-02-17,35,1,2024-02-24,60.0,60.0,5.975554574123741,0.0,18.0
ensemble,2024-02-17,35,2,2024-03-02,61.0,54.0,7.731004335601503,7.0,17.0
ensemble,2024-02-17,35,3,2024-03-09,77.0,50.0,14.825014742312357,27.0,1.0
ensemble,2024-02-17,36,1,2024-02-24,798.0,619.3125,88.59497992794219,178.6875,95.0
